,Unnamed: 0,Type,Process_Size,TDP,Die_Size,Transistors,Freq,Vendor,FP16_GFLOPS,FP32_GFLOPS,FP64_GFLOPS
2535,2535,GPU,14.0,95.0,232.0,5700.0,1120,AMD,5834.0,5834.0,364.6
2536,2536,GPU,32.0,,131.0,504.0,650,Intel,,96.0,
2537,2537,GPU,55.0,50.0,146.0,514.0,600,ATI,,384.0,
2538,2538,GPU,28.0,45.0,77.0,950.0,600,AMD,,460.8,28.8
2539,2539,GPU,65.0,150.0,181.0,232.0,500,ATI,,240.0,
2540,2540,GPU,28.0,200.0,366.0,5000.0,1002,AMD,,4104.0,
2541,2541,GPU,16.0,180.0,314.0,7200.0,1607,NVIDIA,138.6,8873.0,277.3
2542,2542,GPU,16.0,75.0,314.0,7200.0,1088,NVIDIA,48.6,3110.0,97.2
2543,2543,GPU,28.0,38.0,87.0,1020.0,902,NVIDIA,,692.7,28.86
2544,2544,GPU,28.0,,77.0,950.0,725,AMD,,633.6,39.6
2545,2545,GPU,150.0,,91.0,45.0,250,NVIDIA,,,
2546,2546,GPU,90.0,27.0,125.0,177.0,400,NVIDIA,,,
2547,2547,GPU,8.0,115.0,392.0,17400.0,1110,NVIDIA,15970.0,15970.0,249.6
2548,2548,GPU,55.0,15.0,67.0,181.0,500,ATI,,40.0,
2549,2549,GPU,90.0,,,,425,NVIDIA,,,
2550,2550,GPU,90.0,,,,425,NVIDIA,,,
2551,2551,GPU,40.0,210.0,520.0,3000.0,732,NVIDIA,,1031.0,128.8
2552,2552,GPU,28.0,,125.0,1550.0,925,AMD,,721.9,
2553,2553,GPU,80.0,,230.0,330.0,400,ATI,,,
2554,2554,GPU,28.0,225.0,398.0,5200.0,557,NVIDIA,,4825.0,150.8
2555,2555,GPU,16.0,250.0,471.0,11800.0,1417,NVIDIA,171.5,10970.0,342.9
2556,2556,GPU,28.0,220.0,438.0,6200.0,824,AMD,,4219.0,2109.0
2557,2557,GPU,130.0,,92.0,76.0,337,ATI,,,
2558,2558,GPU,90.0,171.0,484.0,681.0,600,NVIDIA,,345.6,
2559,2559,GPU,16.0,75.0,200.0,4400.0,1354,NVIDIA,36.74,2352.0,73.49
2560,2560,GPU,130.0,,225.0,222.0,275,NVIDIA,,,
2561,2561,GPU,90.0,,81.0,112.0,350,NVIDIA,,,
2562,2562,GPU,28.0,90.0,245.0,2410.0,720,AMD,,553.0,34.56
2563,2563,GPU,40.0,23.0,100.0,486.0,450,NVIDIA,,95.04,
2564,2564,GPU,8.0,230.0,628.0,28300.0,1170,NVIDIA,27770.0,27770.0,867.8
2565,2565,GPU,80.0,,73.0,120.0,400,ATI,,,
2566,2566,GPU,90.0,48.0,196.0,278.0,450,NVIDIA,,,
2567,2567,GPU,28.0,,125.0,1550.0,780,AMD,570.2,570.2,35.64
2568,2568,GPU,28.0,68.0,148.0,1870.0,1046,NVIDIA,,1439.0,44.96
2569,2569,GPU,28.0,33.0,87.0,1020.0,719,NVIDIA,,291.1,12.13
2570,2570,GPU,28.0,100.0,366.0,5000.0,725,AMD,2970.0,2970.0,185.6
2571,2571,GPU,40.0,142.0,529.0,3100.0,475,NVIDIA,,486.4,243.2
2572,2572,GPU,28.0,175.0,212.0,2800.0,925,AMD,,2368.0,148.0
2573,2573,GPU,90.0,143.0,484.0,681.0,513,NVIDIA,,228.1,
2574,2574,GPU,28.0,225.0,561.0,7080.0,706,NVIDIA,,3524.0,1175.0
2575,2575,GPU,40.0,7.0,75.0,450.0,276,AMD,,44.16,
2576,2576,GPU,80.0,10.0,127.0,210.0,400,NVIDIA,,25.6,
2577,2577,GPU,22.0,300.0,350.0,5000.0,1238,Intel,,650.5,
2578,2578,GPU,12.0,150.0,545.0,13600.0,1365,NVIDIA,19170.0,9585.0,299.5
2579,2579,GPU,20.0,15.0,118.0,2000.0,1000,NVIDIA,1024.0,512.0,16.0
2580,2580,GPU,28.0,,77.0,950.0,620,AMD,,549.1,
2581,2581,GPU,14.0,30.0,74.0,1800.0,1228,NVIDIA,17.62,1127.0,35.23
2582,2582,GPU,28.0,,56.0,690.0,780,AMD,,544.0,34.0
2583,2583,GPU,130.0,59.0,207.0,135.0,450,NVIDIA,,,
2584,2584,GPU,40.0,15.0,104.0,627.0,650,ATI,,520.0,
2585,2585,GPU,40.0,18.0,75.0,450.0,523,AMD,,83.68,
2586,2586,GPU,14.0,55.0,123.0,3000.0,1000,AMD,2115.0,2115.0,132.2
2587,2587,GPU,40.0,45.0,116.0,585.0,700,NVIDIA,,268.8,22.4
2588,2588,GPU,7.0,45.0,156.0,9800.0,300,AMD,4096.0,2048.0,128.0
2589,2589,GPU,130.0,83.0,287.0,222.0,375,NVIDIA,,,
2590,2590,GPU,65.0,20.0,85.0,180.0,525,ATI,,42.0,
2591,2591,GPU,130.0,67.0,287.0,222.0,350,NVIDIA,,,
2592,2592,GPU,130.0,83.0,287.0,222.0,375,NVIDIA,,,
2593,2593,GPU,12.0,160.0,445.0,10800.0,1365,NVIDIA,12900.0,6451.0,201.6
2594,2594,GPU,40.0,64.0,166.0,1040.0,750,ATI,,960.0,
2595,2595,GPU,40.0,43.0,104.0,627.0,650,ATI,,520.0,
2596,2596,GPU,28.0,225.0,294.0,3540.0,745,NVIDIA,,2289.0,95.36
2597,2597,GPU,130.0,,,,200,Intel,,,
2598,2598,GPU,14.0,35.0,123.0,3000.0,800,AMD,1024.0,1024.0,64.0
2599,2599,GPU,65.0,35.0,153.0,390.0,700,ATI,,168.0,
2600,2600,GPU,55.0,35.0,192.0,666.0,580,ATI,,371.2,74.24
2601,2601,GPU,22.0,45.0,133.0,1200.0,650,Intel,,320.0,80.0
2602,2602,GPU,7.0,15.0,156.0,9800.0,400,AMD,2304.0,1152.0,72.0
2603,2603,GPU,22.0,30.0,,,200,Intel,,768.0,192.0
2604,2604,GPU,40.0,108.0,166.0,1040.0,850,ATI,,1360.0,
2605,2605,GPU,90.0,80.0,196.0,278.0,450,NVIDIA,,,
2606,2606,GPU,28.0,185.0,352.0,4313.0,925,AMD,,2842.0,710.4
2607,2607,GPU,28.0,95.0,160.0,2080.0,1000,AMD,,1536.0,96.0
2608,2608,GPU,55.0,14.0,121.0,314.0,500,NVIDIA,,80.0,
2609,2609,GPU,150.0,92.0,120.0,60.0,250,ATI,,,
2610,2610,GPU,40.0,160.0,332.0,1950.0,779,NVIDIA,,1046.0,87.19
2611,2611,GPU,90.0,,81.0,112.0,500,NVIDIA,,,
2612,2612,GPU,28.0,33.0,,,1029,NVIDIA,,863.2,26.98
2613,2613,GPU,22.0,45.0,,,200,Intel,,160.0,40.0
2614,2614,GPU,7.0,225.0,,,1000,AMD,14750.0,7373.0,460.8
2615,2615,GPU,150.0,,65.0,29.0,250,NVIDIA,,,
2616,2616,GPU,110.0,,110.0,75.0,350,NVIDIA,,,
2617,2617,GPU,40.0,75.0,212.0,1700.0,680,AMD,,1306.0,
2618,2618,GPU,28.0,8.0,110.0,1178.0,300,AMD,,102.4,6.4
2619,2619,GPU,10.0,300.0,77.0,,900,Intel,4762.0,2381.0,595.2
2620,2620,GPU,40.0,26.0,104.0,716.0,500,AMD,,480.0,
2621,2621,GPU,28.0,,123.0,1500.0,900,AMD,,1184.0,74.0
2622,2622,GPU,55.0,,67.0,181.0,400,ATI,,32.0,
2623,2623,GPU,150.0,,124.0,45.0,270,NVIDIA,,,
2624,2624,GPU,55.0,75.0,192.0,666.0,668,ATI,,427.5,85.5
2625,2625,GPU,14.0,30.0,132.0,3300.0,1228,NVIDIA,10.02,641.0,20.03
2626,2626,GPU,150.0,37.0,215.0,117.0,325,ATI,,,
2627,2627,GPU,40.0,204.0,520.0,3000.0,651,NVIDIA,,1332.0,666.1
2628,2628,GPU,130.0,,281.0,160.0,425,ATI,,,
2629,2629,GPU,65.0,45.0,153.0,390.0,800,ATI,,192.0,
2630,2630,GPU,14.0,6.0,,,320,Intel,,115.2,28.8
2631,2631,GPU,65.0,13.0,,,533,Intel,,85.28,
2632,2632,GPU,150.0,28.0,98.0,36.0,240,ATI,,,
2633,2633,GPU,110.0,15.0,74.0,107.0,324,ATI,,,
2634,2634,GPU,110.0,33.0,156.0,120.0,425,ATI,,,
2635,2635,GPU,110.0,,74.0,107.0,350,ATI,,,
2636,2636,GPU,40.0,254.0,255.0,1700.0,800,AMD,,1536.0,
2637,2637,GPU,28.0,300.0,352.0,4313.0,1000,AMD,,4301.0,1075.0
2638,2638,GPU,80.0,,100.0,107.0,419,ATI,,,
2639,2639,GPU,14.0,35.0,103.0,2200.0,1124,AMD,1248.0,1248.0,78.02
2640,2640,GPU,28.0,15.0,110.0,1178.0,450,AMD,,115.2,7.2
2641,2641,GPU,12.0,70.0,545.0,13600.0,585,NVIDIA,65130.0,8141.0,254.4
2642,2642,GPU,14.0,15.0,123.0,,350,Intel,768.0,384.0,96.0
2643,2643,GPU,40.0,64.0,104.0,627.0,775,ATI,,620.0,
2644,2644,GPU,150.0,,215.0,110.0,325,ATI,,,
2645,2645,GPU,130.0,63.0,281.0,160.0,520,ATI,,,
2646,2646,GPU,110.0,36.0,74.0,107.0,400,ATI,,,
2647,2647,GPU,28.0,108.0,294.0,3540.0,771,NVIDIA,,2107.0,87.81
2648,2648,GPU,150.0,,91.0,45.0,250,NVIDIA,,,
2649,2649,GPU,40.0,11.0,59.0,292.0,750,AMD,,120.0,
2650,2650,GPU,130.0,,287.0,222.0,325,NVIDIA,,,
2651,2651,GPU,90.0,,81.0,112.0,450,NVIDIA,,,
2652,2652,GPU,40.0,294.0,334.0,2154.0,725,ATI,,2320.0,464.0
2653,2653,GPU,130.0,74.0,207.0,135.0,475,NVIDIA,,,
2654,2654,GPU,28.0,50.0,77.0,950.0,730,AMD,,599.0,37.44
2655,2655,GPU,65.0,38.0,144.0,314.0,580,NVIDIA,,44.8,
2656,2656,GPU,28.0,60.0,148.0,1870.0,1020,NVIDIA,,1389.0,43.4
2657,2657,GPU,16.0,250.0,610.0,15300.0,1190,NVIDIA,19050.0,9526.0,4763.0
2658,2658,GPU,28.0,75.0,148.0,1870.0,993,NVIDIA,,1439.0,44.96
2659,2659,GPU,28.0,15.0,125.0,1200.0,200,AMD,153.6,153.6,9.6
2660,2660,GPU,14.0,50.0,103.0,2200.0,980,AMD,1071.0,1071.0,66.94
2661,2661,GPU,110.0,35.0,333.0,302.0,400,NVIDIA,,,
2662,2662,GPU,180.0,,,10.0,125,Other,,,
2663,2663,GPU,28.0,,125.0,1550.0,900,AMD,864.0,864.0,54.0
2664,2664,GPU,28.0,190.0,366.0,5000.0,918,AMD,3290.0,3290.0,205.6
2665,2665,GPU,65.0,20.0,162.0,282.0,450,NVIDIA,,35.2,
2666,2666,GPU,16.0,75.0,209.0,,800,AMD,1843.0,1843.0,
2667,2667,GPU,130.0,,287.0,222.0,350,NVIDIA,,,
2668,2668,GPU,40.0,175.0,334.0,2154.0,850,AMD,,2720.0,544.0
2669,2669,GPU,90.0,320.0,484.0,681.0,600,NVIDIA,,345.6,
2670,2670,GPU,28.0,130.0,118.0,1270.0,850,NVIDIA,,326.4,13.6
2671,2671,GPU,180.0,,73.0,30.0,183,ATI,,,
2672,2672,GPU,65.0,,153.0,390.0,500,ATI,,120.0,
2673,2673,GPU,40.0,106.0,238.0,1170.0,783,NVIDIA,,451.0,37.58
2674,2674,GPU,7.0,400.0,826.0,54200.0,1095,NVIDIA,77970.0,19490.0,9746.0
2675,2675,GPU,55.0,,73.0,242.0,450,ATI,,72.0,
2676,2676,GPU,14.0,50.0,103.0,2200.0,1082,AMD,1559.0,1559.0,97.44
2677,2677,GPU,65.0,4.0,,,133,Other,,,
2678,2678,GPU,90.0,15.0,81.0,112.0,450,NVIDIA,,,
2679,2679,GPU,130.0,,287.0,222.0,300,NVIDIA,,,
2680,2680,GPU,65.0,,86.0,210.0,567,NVIDIA,,22.4,
2681,2681,GPU,28.0,250.0,366.0,5000.0,723,AMD,2961.0,2961.0,185.1
2682,2682,GPU,12.0,80.0,445.0,10800.0,945,NVIDIA,10600.0,5299.0,165.6
2683,2683,GPU,40.0,238.0,529.0,3100.0,574,NVIDIA,,1028.0,513.9
2684,2684,GPU,55.0,55.0,135.0,378.0,722,ATI,,173.3,
2685,2685,GPU,28.0,375.0,365.0,4313.0,950,AMD,,4096.0,1024.0
2686,2686,GPU,12.0,260.0,754.0,18600.0,1305,NVIDIA,28750.0,14380.0,449.3
2687,2687,GPU,14.0,55.0,123.0,3000.0,784,AMD,1849.0,1849.0,115.6
2688,2688,GPU,180.0,,80.0,8.0,200,ATI,,,
2689,2689,GPU,40.0,30.0,104.0,627.0,650,ATI,,520.0,
2690,2690,GPU,10.0,500.0,190.0,8000.0,900,Intel,14750.0,7373.0,1843.0
2691,2691,GPU,12.0,230.0,545.0,13600.0,1620,NVIDIA,22300.0,11150.0,348.5
2692,2692,GPU,28.0,33.0,,,1082,NVIDIA,,588.8,18.4
2693,2693,GPU,16.0,120.0,200.0,4400.0,1506,NVIDIA,61.49,3935.0,123.0
2694,2694,GPU,80.0,27.0,100.0,107.0,452,ATI,,,
2695,2695,GPU,40.0,228.0,334.0,2154.0,850,ATI,,2720.0,544.0
2696,2696,GPU,28.0,16.0,,,965,NVIDIA,,508.4,15.89
2697,2697,GPU,28.0,225.0,561.0,7080.0,797,NVIDIA,,5196.0,1732.0
2698,2698,GPU,180.0,,64.0,20.0,175,NVIDIA,,,
2699,2699,GPU,40.0,18.0,104.0,627.0,775,AMD,,620.0,
2700,2700,GPU,40.0,35.0,67.0,370.0,775,AMD,,248.0,
2701,2701,GPU,65.0,25.0,86.0,210.0,567,NVIDIA,,22.4,
2702,2702,GPU,28.0,250.0,601.0,8000.0,1000,NVIDIA,,6691.0,209.1
2703,2703,GPU,40.0,,67.0,370.0,480,AMD,,153.6,
2704,2704,GPU,55.0,141.0,260.0,754.0,738,NVIDIA,,470.0,
2705,2705,GPU,180.0,,64.0,20.0,200,NVIDIA,,,
2706,2706,GPU,40.0,14.0,57.0,260.0,625,NVIDIA,,48.96,
2707,2707,GPU,80.0,60.0,169.0,289.0,675,NVIDIA,,92.8,
2708,2708,GPU,65.0,58.0,240.0,505.0,600,NVIDIA,,144.0,
2709,2709,GPU,150.0,,174.0,80.0,200,Other,,,
2710,2710,GPU,40.0,,67.0,370.0,750,AMD,,240.0,
2711,2711,GPU,14.0,15.0,,,300,Intel,921.6,460.8,115.2
2712,2712,GPU,80.0,14.0,127.0,210.0,450,NVIDIA,,28.8,
2713,2713,GPU,16.0,120.0,200.0,4400.0,1506,NVIDIA,68.36,4375.0,136.7
2714,2714,GPU,28.0,65.0,123.0,1500.0,925,AMD,,947.2,59.2
2715,2715,GPU,40.0,15.0,59.0,292.0,750,ATI,,120.0,
2716,2716,GPU,40.0,26.0,104.0,716.0,450,AMD,,432.0,
2717,2717,GPU,40.0,29.0,116.0,585.0,700,NVIDIA,,134.4,11.2
2718,2718,GPU,28.0,250.0,366.0,5000.0,909,AMD,3723.0,3723.0,232.7
2719,2719,GPU,14.0,260.0,495.0,12500.0,1440,AMD,24580.0,12290.0,768.0
2720,2720,GPU,40.0,75.0,332.0,1950.0,575,NVIDIA,,772.8,64.4
2721,2721,GPU,55.0,65.0,135.0,378.0,722,ATI,,173.3,
2722,2722,GPU,16.0,75.0,200.0,4400.0,1291,NVIDIA,46.48,2974.0,92.95
2723,2723,GPU,40.0,14.0,57.0,260.0,535,NVIDIA,,39.36,
2724,2724,GPU,12.0,260.0,754.0,18600.0,1065,NVIDIA,25710.0,12860.0,401.8
2725,2725,GPU,28.0,32.0,118.0,1270.0,625,NVIDIA,,480.0,20.0
2726,2726,GPU,55.0,25.0,73.0,242.0,600,ATI,,96.0,
2727,2727,GPU,28.0,122.0,294.0,3540.0,771,NVIDIA,,2448.0,102.0
2728,2728,GPU,150.0,23.0,120.0,60.0,250,ATI,,,
2729,2729,GPU,40.0,45.0,118.0,716.0,600,AMD,,576.0,
2730,2730,GPU,28.0,150.0,366.0,5000.0,920,AMD,3297.0,3297.0,206.1
2731,2731,GPU,110.0,,154.0,146.0,300,NVIDIA,,,
2732,2732,GPU,28.0,75.0,294.0,3540.0,654,NVIDIA,,753.4,31.39
2733,2733,GPU,28.0,50.0,118.0,1270.0,950,NVIDIA,,729.6,30.4
2734,2734,GPU,55.0,23.0,121.0,314.0,500,NVIDIA,,80.0,
2735,2735,GPU,,219.0,470.0,1400.0,633,NVIDIA,,622.1,77.76
2736,2736,GPU,28.0,50.0,56.0,690.0,1030,AMD,,659.2,41.2
2737,2737,GPU,28.0,15.0,87.0,1020.0,719,NVIDIA,,276.1,11.5
2738,2738,GPU,28.0,100.0,160.0,2080.0,1075,AMD,,1651.0,103.2
2739,2739,GPU,110.0,,73.0,,400,ATI,,,
2740,2740,GPU,28.0,,125.0,1550.0,1100,AMD,864.0,864.0,54.0
2741,2741,GPU,90.0,42.0,150.0,157.0,590,ATI,,,
2742,2742,GPU,65.0,20.0,162.0,282.0,450,NVIDIA,,35.2,
2743,2743,GPU,7.0,180.0,236.0,,1489,AMD,20480.0,10240.0,640.0
2744,2744,GPU,90.0,,81.0,112.0,475,NVIDIA,,,
2745,2745,GPU,130.0,,92.0,76.0,250,ATI,,,
2746,2746,GPU,65.0,,85.0,180.0,500,ATI,,40.0,
2747,2747,GPU,28.0,,77.0,950.0,650,AMD,,537.6,33.6
2748,2748,GPU,28.0,75.0,294.0,3540.0,601,NVIDIA,,1154.0,48.08
2749,2749,GPU,28.0,95.0,366.0,5000.0,735,AMD,4096.0,4096.0,256.0
2750,2750,GPU,28.0,17.0,245.0,2410.0,533,AMD,,204.7,12.79
2751,2751,GPU,16.0,180.0,314.0,7200.0,1607,NVIDIA,127.9,8186.0,255.8
2752,2752,GPU,110.0,,110.0,75.0,350,NVIDIA,,,
2753,2753,GPU,28.0,68.0,148.0,1870.0,902,NVIDIA,,1058.0,33.06
2754,2754,GPU,14.0,75.0,123.0,3000.0,907,AMD,1393.0,1393.0,87.07
2755,2755,GPU,16.0,100.0,314.0,7200.0,1316,NVIDIA,125.5,8033.0,251.0
2756,2756,GPU,8.0,,,,1237,NVIDIA,6144.0,6144.0,96.0
2757,2757,GPU,28.0,180.0,212.0,2800.0,980,AMD,,2637.0,164.8
2758,2758,GPU,14.0,15.0,210.0,4940.0,300,AMD,768.8,384.4,24.02
2759,2759,GPU,28.0,,56.0,690.0,780,AMD,,547.2,34.2
2760,2760,GPU,130.0,,121.0,80.0,295,NVIDIA,,,
2761,2761,GPU,28.0,75.0,212.0,2800.0,700,AMD,,1792.0,
2762,2762,GPU,40.0,25.0,104.0,627.0,550,ATI,,440.0,
2763,2763,GPU,14.0,65.0,210.0,4940.0,300,AMD,2253.0,1126.0,70.4
2764,2764,GPU,28.0,130.0,118.0,1270.0,850,NVIDIA,,326.4,13.6
2765,2765,GPU,8.0,,,,712,NVIDIA,4329.0,4329.0,67.65
2766,2766,GPU,65.0,35.0,86.0,210.0,540,NVIDIA,,20.8,
2767,2767,GPU,28.0,100.0,160.0,2080.0,1000,AMD,,1613.0,100.8
2768,2768,GPU,28.0,,125.0,1550.0,925,AMD,721.9,721.9,45.12
2769,2769,GPU,22.0,4.0,,,200,Intel,,272.0,68.0
2770,2770,GPU,110.0,,110.0,75.0,280,NVIDIA,,,
2771,2771,GPU,14.0,25.0,74.0,1800.0,1519,NVIDIA,18.98,1215.0,37.97
2772,2772,GPU,150.0,,65.0,29.0,250,NVIDIA,,,
2773,2773,GPU,110.0,,110.0,75.0,400,NVIDIA,,,
2774,2774,GPU,28.0,55.0,221.0,2540.0,667,NVIDIA,,768.4,32.02
2775,2775,GPU,28.0,23.0,,,1006,NVIDIA,,913.2,28.54
2776,2776,GPU,130.0,,225.0,222.0,325,NVIDIA,,,
2777,2777,GPU,40.0,45.0,144.0,727.0,561,NVIDIA,,162.0,
2778,2778,GPU,28.0,245.0,561.0,7080.0,575,NVIDIA,,3312.0,1104.0
2779,2779,GPU,130.0,,,90.0,350,Other,,,
2780,2780,GPU,8.0,140.0,392.0,17400.0,735,NVIDIA,19170.0,19170.0,599.0
2781,2781,GPU,55.0,23.0,121.0,314.0,600,NVIDIA,,96.0,
2782,2782,GPU,14.0,35.0,210.0,4940.0,300,AMD,3664.0,1832.0,114.5
2783,2783,GPU,130.0,,207.0,135.0,325,NVIDIA,,,
2784,2784,GPU,8.0,200.0,392.0,17400.0,1575,NVIDIA,21750.0,21750.0,339.8
2785,2785,GPU,90.0,13.0,,,400,Intel,,,
2786,2786,GPU,80.0,47.0,169.0,289.0,540,NVIDIA,,76.16,
2787,2787,GPU,14.0,15.0,,,350,Intel,2304.0,1152.0,288.0
2788,2788,GPU,150.0,,218.0,117.0,412,ATI,,,
2789,2789,GPU,28.0,33.0,,,1006,NVIDIA,,913.2,28.54
2790,2790,GPU,55.0,600.0,470.0,1400.0,648,NVIDIA,,622.1,77.76
2791,2791,GPU,80.0,,100.0,107.0,479,ATI,,,
2792,2792,GPU,12.0,90.0,545.0,13600.0,735,NVIDIA,12890.0,6447.0,201.5
2793,2793,GPU,40.0,66.0,118.0,716.0,800,AMD,,768.0,
2794,2794,GPU,180.0,,,10.0,125,Other,,,
2795,2795,GPU,7.0,130.0,251.0,10300.0,1243,AMD,15350.0,7675.0,479.7
2796,2796,GPU,90.0,,81.0,112.0,450,NVIDIA,,,
2797,2797,GPU,40.0,250.0,334.0,2154.0,850,ATI,,2720.0,544.0
2798,2798,GPU,28.0,50.0,56.0,690.0,1030,AMD,,659.2,41.2
2799,2799,GPU,12.0,160.0,545.0,13600.0,1005,NVIDIA,14240.0,7119.0,222.5
2800,2800,GPU,90.0,65.0,196.0,278.0,500,NVIDIA,,,
2801,2801,GPU,14.0,15.0,,,300,Intel,1690.0,844.8,211.2
2802,2802,GPU,130.0,54.0,289.0,160.0,500,ATI,,,
2803,2803,GPU,40.0,19.0,59.0,292.0,650,AMD,,104.0,
2804,2804,GPU,40.0,151.0,255.0,1700.0,900,AMD,,2016.0,
2805,2805,GPU,14.0,5.0,,,200,Intel,249.6,124.8,31.2
2806,2806,GPU,80.0,44.0,131.0,330.0,587,ATI,,,
2807,2807,GPU,40.0,49.0,116.0,585.0,660,NVIDIA,,126.7,10.56
2808,2808,GPU,16.0,15.0,100.0,2000.0,384,NVIDIA,786.4,393.2,12.29
2809,2809,GPU,110.0,,74.0,107.0,391,ATI,,,
2810,2810,GPU,28.0,,160.0,2080.0,900,AMD,,1536.0,96.0
2811,2811,GPU,110.0,,156.0,120.0,400,ATI,,,
2812,2812,GPU,14.0,45.0,123.0,3000.0,1090,AMD,2106.0,2106.0,131.6
2813,2813,GPU,32.0,35.0,246.0,1303.0,514,AMD,,184.3,
2814,2814,GPU,110.0,,74.0,107.0,325,ATI,,,
2815,2815,GPU,28.0,375.0,365.0,4313.0,950,AMD,,4096.0,1024.0
2816,2816,GPU,40.0,170.0,332.0,1950.0,850,NVIDIA,,1306.0,108.8
2817,2817,GPU,150.0,,91.0,45.0,200,NVIDIA,,,
2818,2818,GPU,7.0,130.0,251.0,10300.0,1243,AMD,12440.0,6221.0,388.8
2819,2819,GPU,32.0,35.0,246.0,1303.0,515,AMD,,337.9,
2820,2820,GPU,28.0,45.0,118.0,1270.0,835,NVIDIA,,729.6,30.4
2821,2821,GPU,40.0,35.0,104.0,627.0,550,AMD,,528.0,
2822,2822,GPU,40.0,39.0,104.0,627.0,650,AMD,,520.0,
2823,2823,GPU,150.0,47.0,218.0,117.0,380,ATI,,,
2824,2824,GPU,28.0,50.0,123.0,1500.0,630,AMD,,645.1,40.32
2825,2825,GPU,110.0,,74.0,107.0,400,ATI,,,
2826,2826,GPU,14.0,65.0,210.0,4940.0,300,AMD,3492.0,1746.0,109.1
2827,2827,GPU,14.0,50.0,123.0,3000.0,1019,AMD,1097.0,1097.0,68.54
2828,2828,GPU,16.0,180.0,314.0,7200.0,1607,NVIDIA,138.6,8873.0,277.3
2829,2829,GPU,28.0,,160.0,2080.0,900,AMD,,1536.0,96.0
2830,2830,GPU,65.0,,82.0,180.0,650,ATI,,52.0,
2831,2831,GPU,14.0,130.0,232.0,5700.0,1188,AMD,5728.0,5728.0,358.0
2832,2832,GPU,28.0,170.0,294.0,3540.0,980,NVIDIA,,2378.0,99.07
2833,2833,GPU,28.0,130.0,118.0,1270.0,850,NVIDIA,,326.4,13.6
2834,2834,GPU,40.0,225.0,529.0,3100.0,574,NVIDIA,,1030.0,515.2
2835,2835,GPU,55.0,30.0,146.0,514.0,600,ATI,,384.0,
2836,2836,GPU,65.0,,82.0,180.0,600,ATI,,48.0,
2837,2837,GPU,28.0,250.0,561.0,7080.0,889,NVIDIA,,5645.0,1882.0
2838,2838,GPU,90.0,96.0,352.0,384.0,625,ATI,,,
2839,2839,GPU,32.0,17.0,246.0,1303.0,327,AMD,,162.8,
2840,2840,GPU,16.0,180.0,314.0,7200.0,1607,NVIDIA,138.6,8873.0,277.3
2841,2841,GPU,28.0,65.0,221.0,2540.0,1050,NVIDIA,,806.4,33.6
2842,2842,GPU,110.0,36.0,74.0,107.0,400,ATI,,,
2843,2843,GPU,7.0,85.0,158.0,6400.0,1000,AMD,6400.0,3200.0,200.0
2844,2844,GPU,130.0,48.0,289.0,160.0,475,ATI,,,
2845,2845,GPU,22.0,300.0,350.0,5000.0,1100,Intel,,501.6,
2846,2846,GPU,32.0,65.0,246.0,1303.0,760,AMD,,389.1,
2847,2847,GPU,65.0,12.0,144.0,314.0,450,NVIDIA,,35.2,
2848,2848,GPU,150.0,12.0,215.0,110.0,275,ATI,,,
2849,2849,GPU,90.0,,73.0,120.0,500,ATI,,,
2850,2850,GPU,28.0,,123.0,1500.0,575,AMD,,800.0,50.0
2851,2851,GPU,40.0,106.0,238.0,1170.0,783,NVIDIA,,451.0,37.58
2852,2852,GPU,130.0,142.0,287.0,222.0,375,NVIDIA,,,
2853,2853,GPU,28.0,85.0,160.0,2080.0,1100,AMD,,1971.0,123.2
2854,2854,GPU,90.0,171.0,484.0,681.0,612,NVIDIA,,387.1,
2855,2855,GPU,90.0,,,,250,Other,,,
2856,2856,GPU,40.0,25.0,104.0,716.0,725,AMD,,696.0,
2857,2857,GPU,90.0,155.0,484.0,681.0,576,NVIDIA,,345.6,
2858,2858,GPU,130.0,80.0,287.0,222.0,350,NVIDIA,,,
2859,2859,GPU,150.0,28.0,97.0,36.0,275,ATI,,,
2860,2860,GPU,14.0,15.0,,,350,Intel,2189.0,1094.0,273.6
2861,2861,GPU,14.0,50.0,123.0,3000.0,1002,AMD,1887.0,1887.0,117.9
2862,2862,GPU,7.0,295.0,331.0,13230.0,1400,AMD,26880.0,13440.0,3360.0
2863,2863,GPU,28.0,45.0,148.0,1870.0,1058,NVIDIA,,1151.0,35.97
2864,2864,GPU,14.0,200.0,232.0,5700.0,1188,AMD,,5728.0,358.0
2865,2865,GPU,28.0,,56.0,690.0,1070,AMD,,684.8,
2866,2866,GPU,180.0,2.0,64.0,20.0,143,NVIDIA,,,
2867,2867,GPU,22.0,245.0,350.0,5000.0,1053,Intel,,505.4,
2868,2868,GPU,55.0,,256.0,956.0,550,ATI,,880.0,176.0
2869,2869,GPU,130.0,,,90.0,350,Other,,,
2870,2870,GPU,90.0,,81.0,112.0,425,NVIDIA,,,
2871,2871,GPU,28.0,64.0,118.0,1270.0,993,NVIDIA,,762.6,31.78
2872,2872,GPU,28.0,122.0,294.0,3540.0,706,NVIDIA,,2169.0,90.37
2873,2873,GPU,14.0,10.0,74.0,1800.0,937,NVIDIA,12.46,797.2,24.91
2874,2874,GPU,65.0,12.0,144.0,314.0,450,NVIDIA,,38.4,
2875,2875,GPU,80.0,,230.0,384.0,400,ATI,,,
2876,2876,GPU,28.0,75.0,160.0,2080.0,1050,AMD,,1613.0,100.8
